symbol,genename,log2FoldChange,baseMean,LR,pvalue,padj,GFPpos1,GFPpos2_2,GFPpos2,GFPpos5_2,GFPneg1,GFPneg2,GFPneg2_2,GFPneg5_2
surf4,surfeit gene 4,-0.9675,2.4598,2.4137,0.1203,0.3119,3.00758893675769,2.00836949094196,2.44993699520809,5.68208749832063,5.54135893230826,3.52797992532167,13.3133267782463,5.78238567738889
surf4l,"surfeit gene 4, like",1.7909,1.3036,4.2843,0.0385,0.1433,6.01517787351537,0.401673898188393,0.979974798083238,3.61587386256767,1.96628865339971,0.220498745332604,0,1.08419731451042
surf6,surfeit 6,1.297,2.4475,5.0823,0.0242,0.1045,3.19556324530504,8.43515186195625,8.08479208418671,8.78140795195007,1.96628865339971,2.42548619865865,2.31536117882544,4.33678925804166
susd1.3,sushi domain containing 1,-7.3597,1.7584,35.8792,0,0,0,0,0,0,3.57507027890856,4.8509723973173,13.3133267782463,3.61399104836805
susd3,sushi domain containing 3,2.1241,6.3953,53.6917,0,0,32.8955039957872,218.510600614486,75.9480468514509,205.32998005295,7.86515461359883,11.0249372666302,48.6225847553342,70.1114263383403
susd4,sushi domain containing 4,-1.4337,2.1096,4.2617,0.039,0.1446,0.563922925642066,0.803347796376786,6.36983618754105,1.2913835223456,1.78753513945428,10.1429422852998,1.73652088411908,7.22798209673611
susd5,sushi domain containing 5,2.073,4.7723,31.4689,0,0,14.4740217581464,76.7197145539831,38.9539982238087,37.9666755569606,3.03880973707227,4.63047365198469,28.3631744406116,11.9261704596146
suv39h1b,suppressor of variegation 3-9 homolog 1b,0.3687,3.2665,0.5224,0.4698,0.6977,7.33099803334686,4.82008677826072,12.7396723750821,16.0131556770854,4.4688378486357,5.73296737864771,11.5768058941272,10.4805740402674
suv420h1,suppressor of variegation 4-20 homolog 1 (Drosophila),0.1088,4.6305,0.1076,0.7429,0.8774,17.1056620778093,23.6987599931152,36.2590675290798,24.2780102200972,24.4892314105236,29.7673306199016,21.4170909041353,16.6243588224931
suv420h2,suppressor of variegation 4-20 homolog 2 (Drosophila),0.2837,6.2908,1.1757,0.2782,0.5211,57.3321641069434,122.108865049271,78.1529901471382,88.588909632908,57.2011244625369,63.2831399104574,68.8819950700567,87.0971842656701
suz12a,suppressor of zeste 12 homolog (Drosophila) a,-0.9713,2.0145,1.7441,0.1866,0.4107,4.88733202223124,0,1.22496849760405,4.39070397597503,4.82634487652655,4.8509723973173,1.15768058941272,5.78238567738889
suz12b,suppressor of zeste 12 homolog (Drosophila) b,0.1311,5.2851,0.1977,0.6566,0.8279,42.1062451146076,43.7824549025348,44.8338470123081,28.6687141960723,49.1572163349927,45.8637390291817,25.4689729670798,27.1049328627604
sv2a,synaptic vesicle glycoprotein 2A,-1.0053,1.6932,2.0325,0.154,0.3652,1.31582015983149,1.20502169456518,1.95994959616648,2.5827670446912,4.64759136258112,4.63047365198469,2.31536117882544,2.52979373385764
sv2b.2,synaptic vesicle glycoprotein 2B,-1.8447,2.1707,7.3005,0.0069,0.0401,2.63164031966298,1.60669559275357,1.22496849760405,1.2913835223456,3.57507027890856,4.40997490665209,8.68260442059539,9.75777583059375
sv2ba,synaptic vesicle glycoprotein 2 ba,-0.025,7.895,0.0102,0.9196,0.967,136.46934800538,338.209422274627,151.651100003381,322.58760388193,157.660599299867,149.057151844841,359.459823012649,286.589490135587
sv2bb,synaptic vesicle glycoprotein 2 bb,-1.39,2.9158,5.8738,0.0154,0.0744,1.31582015983149,12.8535647420286,5.144867689937,0.774830113407359,4.64759136258112,14.5529171919519,13.3133267782463,5.05958746771528
sv2c,synaptic vesicle glycoprotein 2C,0.5682,0.5796,0.1062,0.7445,0.8781,3.00758893675769,0.401673898188393,0,1.03310681787648,0,1.32299247199563,0,1.44559641934722
svil.2,supervillin,1.5387,4.2119,14.5823,0.0001,0.0016,21.4290711743985,39.3640420224625,10.289735379874,39.2580590793062,7.6864010996534,6.83546110531073,6.94608353647631,12.2875695644514
svila,supervillin a,1.246,6.3839,17.9956,0,0.0003,173.876235406304,101.221822343475,98.2424735078446,96.5954874714507,39.1470195540487,51.3762076624968,48.0437444606278,54.5712648303576
svilb,supervillin b,-2.2367,5.6869,29.3493,0,0,35.3391700069028,24.1004338913036,5.87984878849943,13.9469420413325,52.1960260720649,61.5191499477966,135.448628961288,82.0375967979548
svip,small VCP/p97-interacting protein,1.5062,4.3072,13.6296,0.0002,0.0024,14.0980731410517,44.5858026989116,21.804439257352,25.3111170379737,3.57507027890856,7.27645859597594,34.1515773876752,5.42098657255208
svopa,SV2 related protein homolog a (rat),-0.4749,1.7332,0.3582,0.5495,0.7604,4.51138340513653,0,2.20494329568728,1.80793693128384,4.4688378486357,5.95346612398032,0,1.80699552418403
swap70b,SWAP switching B-cell complex subunit 70b,-1.5567,2.5038,2.2471,0.1339,0.3344,2.25569170256826,3.21339118550714,0,3.87415056703679,6.61388001598083,14.9939146826171,0.578840294706359,8.67357851608333
swt1,SWT1 RNA endoribonuclease homolog (S. cerevisiae),-0.0441,3.5854,0.0068,0.9344,0.9735,6.39112649061008,16.4686298257241,14.6996219712486,6.71519431619711,20.7354076176696,14.1119197012867,5.78840294706359,6.14378478222569
syap1,synapse associated protein 1,0.1372,3.5623,0.0903,0.7638,0.889,15.2259189923358,12.8535647420286,4.89987399041619,14.9800488592089,14.1215276016888,7.71745608664115,14.471007367659,6.14378478222569
sybl1,synaptobrevin-like 1,0.0169,1.7899,0.0003,0.9851,0.9928,5.07530633077859,0.803347796376786,5.144867689937,1.2913835223456,3.2175632510177,1.76398996266083,2.31536117882544,3.25259194353125
sybu,syntabulin (syntaxin-interacting),-1.9837,6.5272,31.1071,0,0,71.6182115565424,14.4602603347821,50.2237084017659,28.4104374916032,121.731142996836,164.933061508788,118.662260414804,163.713794491073
syce2,synaptonemal complex central element protein 2,-0.3948,0.8835,0.1882,0.6644,0.8329,2.06771739402091,0.401673898188393,1.46996219712486,0.25827670446912,2.68130270918142,1.32299247199563,0,1.44559641934722
sycp1,synaptonemal complex protein 1,-2.3443,1.2932,4.5958,0.032,0.1263,1.50379446837884,0,0,1.2913835223456,1.96628865339971,1.32299247199563,8.68260442059539,2.52979373385764
syde2,"synapse defective 1, Rho GTPase, homolog 2 (C. elegans)",-1.0187,3.8061,4.7219,0.0298,0.1205,6.01517787351537,14.8619342329705,3.67490549281214,14.2052187458016,20.5566541037242,13.8914209559541,11.5768058941272,23.1295427095555
syf2,"SYF2 homolog, RNA splicing factor (S. cerevisiae)",0.1963,4.9213,0.3036,0.5817,0.7811,30.0758893675769,29.7238684659411,24.0093825530393,42.6156562374047,25.5617524941962,31.0903230918972,38.7822997453261,16.6243588224931
syk,spleen tyrosine kinase,-1.7038,0.677,2.726,0.0987,0.2757,0.375948617094711,0,0.244993699520809,1.80793693128384,1.43002811156342,1.98448870799344,1.15768058941272,1.44559641934722
sympk,symplekin,0.5026,3.998,1.6573,0.198,0.4261,15.0379446837884,16.4686298257241,23.2744014544769,16.5297090860237,15.7303092271977,18.0808971172736,6.36724324176995,11.203372249941
syn1,synapsin I,-1.4185,2.7441,6.5644,0.0104,0.0552,1.6917687769262,2.81171728731875,1.71495589664567,6.97347102066623,2.50254919523599,5.2919698879825,13.8921670729526,16.6243588224931
syn2a,synapsin IIa,-1.9247,1.7478,6.4525,0.0111,0.058,1.87974308547355,0.803347796376786,0.489987399041619,1.2913835223456,6.79263352992626,5.73296737864771,2.31536117882544,2.52979373385764
syncrip,"synaptotagmin binding, cytoplasmic RNA interacting protein",0.0461,5.2653,0.0193,0.8894,0.9516,31.0157609103136,26.5104772804339,47.528777707037,48.8142971446636,31.6393719683407,28.2238394025734,52.6744668182787,37.5855069030278
syncripl,"synaptotagmin binding, cytoplasmic RNA interacting protein, like",0.2911,2.8723,0.2248,0.6354,0.8155,9.77466404446248,2.81171728731875,11.0247164784364,5.68208749832063,4.64759136258112,3.52797992532167,4.63072235765087,11.9261704596146
syndig1,synapse differentiation inducing 1,-0.129,2.2797,0.0263,0.8711,0.9435,9.02276681027306,2.00836949094196,1.46996219712486,4.39070397597503,2.14504216734513,7.93795483197376,2.8942014735318,3.97539015320486
syndig1l,synapse differentiation inducing 1-like,-1.4344,1.4003,2.4435,0.118,0.3085,3.75948617094711,0,1.46996219712486,0.25827670446912,3.75382379285398,2.42548619865865,1.15768058941272,3.25259194353125
syne1.2,"spectrin repeat containing, nuclear envelope 1",1.4141,3.5575,8.2709,0.004,0.0261,12.7822529812202,14.8619342329705,22.7844140554353,12.6555585189869,5.89886596019912,7.93795483197376,11.5768058941272,1.44559641934722
syne1a,"spectrin repeat containing, nuclear envelope 1a",1.3711,9.2219,22.6231,0,0,996.639783918078,1160.83756576446,709.746747511785,602.817828230925,297.982107747028,308.257245974981,375.088510969721,321.28380419992
syne1b,"spectrin repeat containing, nuclear envelope 1b",0.1772,6.7357,0.4083,0.5229,0.7393,161.845879659273,96.4017355652143,110.247164784364,86.0061425882168,88.1254823750959,95.9169542196829,92.0356068583111,117.454709071962
syne2a,"spectrin repeat containing, nuclear envelope 2a",1.078,9.1409,10.8632,0.001,0.0083,939.871542736777,905.372966516638,582.595017460485,574.92394414826,328.01269808986,175.29650253942,481.016284900985,525.112899327878
syne2b,"spectrin repeat containing, nuclear envelope 2b",1.4297,6.8092,27.2389,0,0,83.6485673035731,328.970922616294,91.3826499212619,167.363304495989,34.4994281914676,50.0532151905012,82.195321848303,56.0168612497048
syne3,"spectrin repeat containing, nuclear envelope family member 3",-0.3414,3.31,0.3288,0.5664,0.7714,9.77466404446248,5.22176067644911,9.30976058179076,3.61587386256767,7.50764758570797,6.17396486931292,32.4150565035561,3.61399104836805
syngap1.1,synaptic Ras GTPase activating protein 1,-2.3866,0.7921,4.3205,0.0377,0.1412,1.31582015983149,0,0.489987399041619,0,1.43002811156342,1.54349121732823,2.31536117882544,2.89119283869444
syngap1.2,synaptic Ras GTPase activating protein 1,-0.223,3.3122,0.174,0.6766,0.8389,10.9025098957466,7.63180406557947,13.9646408726861,2.84104374916032,12.1552389482891,11.2454360119628,4.05188206294451,11.5647713547778
syngr1a,synaptogyrin 1a,1.2387,3.1439,5.0669,0.0244,0.1052,8.27086957608364,12.0502169456518,18.1295337645399,8.00657783854271,3.57507027890856,2.42548619865865,8.68260442059539,5.78238567738889
syngr3a,synaptogyrin 3a,-1.646,1.6655,4.3041,0.038,0.1421,1.87974308547355,0.401673898188393,0.244993699520809,3.35759715809855,6.07761947414455,2.42548619865865,2.31536117882544,3.97539015320486
syngr3b,synaptogyrin 3b,-2.0222,2.8483,11.8821,0.0006,0.0053,3.00758893675769,3.21339118550714,1.22496849760405,2.84104374916032,5.36260541836284,12.5684284839584,17.9440491358971,9.03497762092014
synj1,synaptojanin 1,-0.3922,6.4768,2.5031,0.1136,0.3014,90.2276681027306,61.4561064228241,80.3579334428255,74.1254141826373,96.526897530531,115.98234004495,81.6164815535967,107.696933241368
synj2bp,synaptojanin 2 binding protein,-0.2597,2.5642,0.1588,0.6903,0.8472,6.57910079915744,0,8.08479208418671,4.39070397597503,11.6189784064528,3.96897741598688,0.578840294706359,6.14378478222569
synm,"synemin, intermediate filament protein",-0.7399,4.0935,3.146,0.0761,0.2321,6.95504941625215,16.8703037239125,9.79974798083238,16.0131556770854,26.6342735778688,10.3634410306324,28.3631744406116,18.4313543466771
synpo,synaptopodin,-0.9592,2.6538,2.8062,0.0939,0.2666,4.69935771368388,6.42678237101429,3.18491809377052,1.2913835223456,4.11133082074484,6.39446361464553,17.9440491358971,4.33678925804166
synpo2lb,synaptopodin 2-like b,-0.9369,1.9187,1.2595,0.2618,0.5027,1.50379446837884,1.20502169456518,7.59480468514509,0.25827670446912,6.61388001598083,4.40997490665209,1.15768058941272,2.16839462902083
synrg,"synergin, gamma",0.7175,4.7916,5.3664,0.0205,0.0926,46.9935771368388,25.7071294840571,36.2590675290798,24.7945636290355,31.8181254822862,20.2858845705996,12.1556461888335,18.0699552418403
sypa,synaptophysin a,-2.4932,1.5233,10.1865,0.0014,0.0113,0.939871542736777,0.803347796376786,0.489987399041619,0.516553408938239,2.50254919523599,3.08698243465646,6.36724324176995,5.42098657255208
sypb,synaptophysin b,0.4711,5.7681,2.6981,0.1005,0.2788,25.7524802709877,83.1464969249973,47.7737714065578,96.0789340625125,25.7405060081416,26.9008469305777,78.7222800800649,49.1502782578055
sypl2a,synaptophysin-like 2a,1.758,1.8722,4.8772,0.0272,0.1132,1.6917687769262,16.8703037239125,0.734981098562428,2.32449034022208,0.178753513945428,0.220498745332604,3.47304176823816,1.80699552418403
sypl2b,synaptophysin-like 2b,-1.4398,0.432,1.1132,0.2914,0.536,0,0.803347796376786,0,1.54966022681472,1.07252108367257,1.54349121732823,0,1.44559641934722
sys1,SYS1 Golgi-localized integral membrane protein homolog (S. cerevisiae),0.1414,3.3451,0.1035,0.7477,0.8797,9.58668973591512,6.42678237101429,8.32978578370752,15.7548789726163,6.07761947414455,7.49695734130855,8.68260442059539,14.817363298309
syt10,synaptotagmin X,-1.9345,1.853,5.2057,0.0225,0.0994,3.57151186239975,0,2.44993699520809,0.25827670446912,6.61388001598083,3.96897741598688,2.31536117882544,4.69818836287847
syt11a,synaptotagmin XIa,-1.2682,5.6205,21.4409,0,0.0001,37.4068874009237,14.0585864365938,37.7290297262047,25.827670446912,75.2552293710251,95.0349592383525,38.7822997453261,64.3290406609514
syt11b,synaptotagmin XIb,-1.567,3.9838,4.8369,0.0279,0.1152,3.19556324530504,8.83682576014465,32.8291557357885,0.774830113407359,19.6628865339971,25.1368569679169,9.26144471530175,22.0453453950451
syt13,synaptotagmin XIII,-1.0902,3.6446,6.0661,0.0138,0.0685,11.4664328213887,3.21339118550714,12.2496849760405,4.90725738491327,18.5903654503245,16.9784033906105,9.26144471530175,18.4313543466771
syt14a,synaptotagmin XIVa,-1.0736,2.8907,1.7739,0.1829,0.4061,4.13543478804182,0.401673898188393,9.06476688226995,4.39070397597503,17.3390908527065,3.96897741598688,11.5768058941272,3.97539015320486
syt14b,synaptotagmin XIVb,-1.7991,1.5238,5.6542,0.0174,0.0818,0.939871542736777,0.401673898188393,0.734981098562428,2.32449034022208,3.2175632510177,4.40997490665209,2.31536117882544,4.33678925804166
syt15,synaptotagmin XV,1.6358,2.7912,6.2963,0.0121,0.0622,11.2784585128413,4.41841288007232,19.1095085626231,4.13242727150591,1.96628865339971,2.64598494399125,2.31536117882544,4.33678925804166
syt16,synaptotagmin XVI,-1.7727,1.4096,3.7059,0.0542,0.1844,0.939871542736777,0,3.91989919233295,0,1.96628865339971,6.61496235997813,2.31536117882544,0.722798209673611
syt1a,synaptotagmin Ia,-1.2489,5.6142,19.0437,0,0.0002,45.8657312855547,16.8703037239125,30.869206139622,24.5362869245664,76.6852574825886,74.5285759224203,56.1475085865168,61.7992469270937
syt2.1,synaptotagmin II,-0.85,2.2747,1.3463,0.2459,0.4859,0.563922925642066,6.82845626920268,2.93992439424971,3.61587386256767,4.11133082074484,9.48144604930199,3.47304176823816,3.61399104836805
syt2a,synaptotagmin IIa,-1.6286,3.4246,10.3605,0.0013,0.0104,8.8347925017257,4.82008677826072,1.95994959616648,4.64898068044415,22.8804497850148,18.0808971172736,8.68260442059539,10.8419731451042
syt3,synaptotagmin III,0.8533,1.6725,0.3384,0.5608,0.7674,1.31582015983149,2.41004338913036,0,5.68208749832063,0,5.95346612398032,0,5.78238567738889
syt4,synaptotagmin IV,-2.4433,3.7972,26.1988,0,0,4.32340909658917,2.81171728731875,2.44993699520809,6.45691761172799,11.4402248925074,18.7423933532714,36.4669385665006,26.7435337579236
syt5a,synaptotagmin Va,0.6648,9.0074,5.7397,0.0166,0.0787,506.966710152217,666.376997094544,492.927323435869,883.306329284389,399.514103668031,364.92542352546,387.822997453261,410.910782199448
syt5b,synaptotagmin Vb,-1.6397,4.9602,16.2794,0.0001,0.0007,10.1506126615572,10.0418474547098,12.7396723750821,19.6290295396531,25.5617524941962,24.9163582225843,103.033572457732,42.2836952659062
syt6a,synaptotagmin VIa,-1.55,1.1597,1.781,0.182,0.4048,1.31582015983149,2.00836949094196,0.489987399041619,0,4.29008433469027,2.64598494399125,0,2.16839462902083
sytl1,synaptotagmin-like 1,-1.6616,1.1636,2.9251,0.0872,0.2536,0.375948617094711,2.41004338913036,0,1.03310681787648,0.357507027890856,3.52797992532167,4.05188206294451,3.25259194353125
sytl2.2,synaptotagmin-like 2,1.3767,4.3384,8.5034,0.0035,0.0237,23.6847628769668,87.5649098050697,1.22496849760405,9.55623806535742,3.57507027890856,1.54349121732823,27.2054938511989,6.14378478222569
sytl3,synaptotagmin-like 3,-0.246,1.3043,0.0762,0.7825,0.8996,1.31582015983149,5.6234345746375,0.734981098562428,1.03310681787648,2.14504216734513,2.20498745332604,0.578840294706359,2.16839462902083
sytl5,synaptotagmin-like 5,1.9111,2.2225,7.3987,0.0065,0.0384,5.26328063932595,6.02510847282589,10.289735379874,3.09932045362943,2.32379568129056,4.18947616131948,1.15768058941272,0
syvn1,"synovial apoptosis inhibitor 1, synoviolin",-0.1745,3.5403,0.1829,0.6689,0.8351,8.45884388463099,11.246869149275,8.32978578370752,13.9469420413325,9.29518272516225,11.686433502628,9.84028501000811,16.2629597176562
szrd1,SUZ RNA binding domain containing 1,0.9271,3.6538,5.0916,0.024,0.1042,18.7974308547355,10.0418474547098,24.9893573511226,8.26485454301183,10.5464573227802,13.6709222106215,4.05188206294451,4.69818836287847
szt2,seizure threshold 2 homolog (mouse),0.3483,4.1657,0.7559,0.3846,0.6284,22.5569170256826,16.4686298257241,19.5994959616648,17.0462624949619,10.010196780944,18.5218946079388,9.84028501000811,24.9365382337396
tab1,TGF-beta activated kinase 1/MAP3K7 binding protein 1,1.3228,2.4451,4.2571,0.0391,0.1449,7.1430237247995,4.41841288007232,9.06476688226995,5.68208749832063,5.00509839047198,4.18947616131948,0,2.52979373385764
tab2,TGF-beta activated kinase 1/MAP3K7 binding protein 2,-0.0283,4.0304,0.0047,0.9456,0.9782,12.7822529812202,12.4518908438402,19.3545022621439,16.5297090860237,15.7303092271977,19.1833908439366,23.1536117882544,7.58938120157291
tab3,TGF-beta activated kinase 1/MAP3K7 binding protein 3,-0.57,5.2961,3.6729,0.0553,0.1865,29.3239921333874,25.7071294840571,21.3144518583104,48.5560204401945,51.3022585023378,25.1368569679169,55.5686682918105,53.848466620684
tacc1,"transforming, acidic coiled-coil containing protein 1",-0.8732,4.3549,5.4233,0.0199,0.0905,13.5341502154096,18.8786732148545,13.9646408726861,10.3310681787648,26.0980130360325,23.8138644959213,19.1017297253099,33.9715158546597
tacc2,"transforming, acidic coiled-coil containing protein 2",-1.5965,4.845,20.0247,0,0.0001,12.7822529812202,16.4686298257241,12.9846660746029,12.6555585189869,59.7036736577729,45.4227415385165,23.1536117882544,41.9222961610694
tacc3,"transforming, acidic coiled-coil containing protein 3",-2.7008,1.8309,4.4456,0.035,0.1342,3.19556324530504,0,0,0.516553408938239,1.78753513945428,1.54349121732823,19.1017297253099,1.80699552418403
tacr1a,tachykinin receptor 1a,-1.7739,1.8392,5.0349,0.0248,0.1066,2.06771739402091,0.803347796376786,0.489987399041619,1.80793693128384,3.39631676496313,6.39446361464553,1.15768058941272,7.95078030640972
tacr3a,tachykinin receptor 3a,1.3152,4.1357,9.7798,0.0018,0.0135,13.3461759068622,23.6987599931152,8.81977318274914,50.1056806670092,3.03880973707227,4.18947616131948,19.6805700200162,14.4559641934722
tada2a,transcriptional adaptor 2A,-0.9791,3.4607,4.3839,0.0363,0.1377,10.7145355871993,4.01673898188393,4.89987399041619,9.03968465641919,11.7977319203982,9.92244353996719,17.9440491358971,16.2629597176562
tada3l,"transcriptional adaptor 3 (NGG1 homolog, yeast)-like",-0.0503,2.0845,0.0064,0.9365,0.9745,2.63164031966298,4.01673898188393,2.93992439424971,4.90725738491327,3.57507027890856,2.20498745332604,7.52492383118267,2.89119283869444
taf1,"TAF1 RNA polymerase II, TATA box binding protein (TBP)-associated factor",0.1689,5.3661,0.3269,0.5675,0.7724,38.3467589436605,54.6276501536214,36.7490549281214,43.6487630552812,45.7608995700295,38.3667816878732,30.0996953247307,37.9469060078646
taf10,"TAF10 RNA polymerase II, TATA box binding protein (TBP)-associated factor",0.8171,5.3941,6.934,0.0085,0.0471,37.9708103265658,54.225976255433,39.9339730218919,76.1916278183903,14.3002811156342,28.2238394025734,49.2014250500405,32.8873185401493
taf11,"TAF11 RNA polymerase II, TATA box binding protein (TBP)-associated factor",0.4302,4.3003,1.353,0.2448,0.4843,10.9025098957466,16.8703037239125,29.1542502429763,33.8342482854547,14.3002811156342,18.0808971172736,12.1556461888335,17.7085561370035
taf12,"TAF12 RNA polymerase II, TATA box binding protein (TBP)-associated factor",0.6918,1.9198,0.7666,0.3813,0.6257,2.81961462821033,4.82008677826072,3.91989919233295,3.61587386256767,4.64759136258112,2.64598494399125,0,2.89119283869444
taf13,"TAF13 RNA polymerase II, TATA box binding protein (TBP)-associated factor",-0.1185,2.5319,0.0442,0.8335,0.9253,7.51897234189421,1.60669559275357,5.87984878849943,5.42381079385151,5.89886596019912,5.0714711426499,4.63072235765087,5.42098657255208
taf15,"TAF15 RNA polymerase II, TATA box binding protein (TBP)-associated factor",0.0545,3.2924,0.0131,0.909,0.9605,5.26328063932595,7.23013016739107,9.06476688226995,16.0131556770854,6.4351265020354,4.18947616131948,12.7344864835399,14.0945650886354
taf1a,"TATA box binding protein (TBP)-associated factor, RNA polymerase I, A",0.2183,2.3875,0.1153,0.7342,0.8725,6.57910079915744,3.21339118550714,2.6949306947289,6.71519431619711,5.72011244625369,5.95346612398032,0.578840294706359,5.05958746771528
taf1b,"TATA box binding protein (Tbp)-associated factor, RNA polymerase I, B",0.4247,2.5697,0.5546,0.4564,0.686,13.5341502154096,4.41841288007232,4.40988659137457,2.5827670446912,7.6864010996534,2.20498745332604,3.47304176823816,3.97539015320486
taf1c,"TATA box binding protein (TBP)-associated factor, RNA polymerase I, C, 110kDa",0.391,2.8744,0.4381,0.508,0.7293,10.9025098957466,9.23849965833304,3.42991179329133,7.23174772513535,7.50764758570797,7.93795483197376,2.31536117882544,5.05958746771528
taf2,"TAF2 RNA polymerase II, TATA box binding protein (TBP)-associated factor",-0.4401,1.6366,0.3318,0.5646,0.7705,2.81961462821033,1.20502169456518,0.979974798083238,3.61587386256767,3.93257730679941,3.96897741598688,1.15768058941272,2.16839462902083
taf3,"TAF3 RNA polymerase II, TATA box binding protein (TBP)-associated facto",0.1453,4.5502,0.1813,0.6703,0.8357,20.3012253231144,31.3305640586946,11.7596975769989,35.6421852167385,15.7303092271977,18.0808971172736,21.9959311988417,28.9119283869444
taf4.1,"TAF4 RNA polymerase II, TATA box binding protein (TBP)-associated factor, 135kDa",0.8721,0.7953,0.6434,0.4225,0.6612,0,4.01673898188393,0.979974798083238,2.5827670446912,0.536260541836284,0.220498745332604,0.578840294706359,1.44559641934722
taf4.2,"TAF4 RNA polymerase II, TATA box binding protein (TBP)-associated factor, 135kDa",0.977,2.4859,2.8939,0.0889,0.2566,5.82720356496802,2.41004338913036,13.9646408726861,3.87415056703679,2.68130270918142,7.27645859597594,1.15768058941272,2.16839462902083
taf5,"TAF5 RNA polymerase II, TATA box binding protein (TBP)-associated factor",0.1208,2.145,0.0369,0.8477,0.9328,6.01517787351537,2.81171728731875,3.42991179329133,3.35759715809855,4.11133082074484,5.0714711426499,1.15768058941272,4.33678925804166
taf5l,"TAF5-like RNA polymerase II, p300/CBP-associated factor (PCAF)-associated factor",-0.0432,1.6784,0.0023,0.9619,0.9842,2.44366601111562,0,2.6949306947289,4.39070397597503,4.64759136258112,4.63047365198469,0,1.08419731451042
taf6,"TAF6 RNA polymerase II, TATA box binding protein (TBP)-associated factor",-0.173,3.4699,0.1664,0.6833,0.843,11.090484204294,4.41841288007232,15.9245904688526,7.23174772513535,11.0827178646165,20.065385825267,4.63072235765087,8.67357851608333
taf6l,"TAF6-like RNA polymerase II, p300/CBP-associated factor (PCAF)-associated factor",0.5854,2.4674,0.7248,0.3946,0.6373,7.33099803334686,2.81171728731875,4.89987399041619,7.74830113407359,1.251274597618,2.64598494399125,6.94608353647631,6.8665829918993
taf7,"TAF7 RNA polymerase II, TATA box binding protein (TBP)-associated factor",-0.6911,3.5232,2.4755,0.1156,0.3048,10.1506126615572,4.41841288007232,8.08479208418671,9.81451476982654,16.9815838248156,20.2858845705996,6.36724324176995,10.4805740402674
taf8,,0.7818,1.5429,0.4182,0.5178,0.7357,1.50379446837884,10.0418474547098,0.244993699520809,2.5827670446912,0.715014055781711,2.86648368932386,0,1.80699552418403
taf8,"TAF8 RNA polymerase II, TATA box binding protein (TBP)-associated factor",-0.0352,1.4758,0.0018,0.9663,0.9852,1.87974308547355,0.803347796376786,4.40988659137457,1.54966022681472,4.4688378486357,1.10249372666302,1.73652088411908,1.44559641934722
taf9,"TAF9 RNA polymerase II, TATA box binding protein (TBP)-associated factor",0.2391,4.5796,0.5062,0.4768,0.7036,19.3613537803776,23.2970860949268,22.0494329568728,36.675292034615,19.3053795061062,14.9939146826171,29.5208550300243,22.4067444998819
tagapa,T-cell activation RhoGTPase activating protein a,-6.3933,3.5686,90.7265,0,0,0.375948617094711,0,0.489987399041619,0,24.1317243826328,23.1523682599235,24.3112923776671,19.1541525563507
tagapb,T-cell activation RhoGTPase activating protein b,-0.6159,3.753,2.3242,0.1274,0.3234,13.3461759068622,8.03347796376786,7.59480468514509,10.5893448832339,22.7016962710693,11.4659347572954,7.52492383118267,21.6839462902083
tagln,transgelin,1.661,1.5981,4.0371,0.0445,0.1604,5.07530633077859,5.6234345746375,2.6949306947289,0.774830113407359,3.57507027890856,0.661496235997813,1.15768058941272,0
tagln2,transgelin 2,-1.8987,2.1432,8.3423,0.0039,0.0254,1.6917687769262,3.21339118550714,0.244993699520809,1.80793693128384,6.61388001598083,0.881994981330417,9.26144471530175,9.03497762092014
tagln3a,transgelin 3a,-1.9026,1.6762,4.9587,0.026,0.11,1.31582015983149,0,0.979974798083238,2.5827670446912,4.29008433469027,4.63047365198469,5.20956265235723,2.52979373385764
taldo1,transaldolase 1,-0.2295,5.1021,0.4867,0.4854,0.7112,27.8201976650086,33.3389335496366,23.5193951539977,34.609078398862,43.437103888739,20.065385825267,63.6724324176995,25.2979373385764
tamm41,"TAM41, mitochondrial translocator assembly and maintenance protein, homolog (S. cerevisiae)",-0.5148,2.4725,0.8725,0.3503,0.5956,3.19556324530504,2.00836949094196,3.42991179329133,8.26485454301183,4.11133082074484,6.17396486931292,3.47304176823816,9.39637672575694
tanc1.2,"tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 1",-0.3125,4.4773,0.6614,0.4161,0.656,34.2113241556187,17.2719776221009,12.2496849760405,16.5297090860237,18.9478724782154,22.270373278593,26.6266535564925,26.02073554825
tanc1a,"tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 1a",-1.0873,5.8951,16.8432,0,0.0006,37.2189130923764,44.5858026989116,26.2143258487266,40.2911658971827,64.351265020354,50.4942126811664,104.770093341851,105.528538612347
tanc2,"tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 2",-0.6022,2.9633,0.993,0.319,0.5639,11.8423814384834,1.60669559275357,4.40988659137457,6.97347102066623,6.07761947414455,9.48144604930199,9.26144471530175,8.31217941124653
tanc2.1,"tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 2",0.7304,1.8695,0.9151,0.3388,0.5845,5.63922925642066,1.60669559275357,4.65488029089538,1.54966022681472,3.57507027890856,5.51246863331511,1.15768058941272,0
